frame.number,protocol,function,eth.src,eth.dst,ip.src,ip.dst,tcp.flags_ack,tcp.flags_fin,tcp.flags_reset,tcp.flags_syn,tcp.hdr_len,tcp.len,tcp.payload,ip.flags_df,ip.flags_mf,ip.flags_rb,ip.frag_offset,ip.hdr_len,ip.len,ip.ttl,ip.checksum,tcp.checksum,tcp.dstport,tcp.srcport,udp.checksum,udp.dstport,udp.length,udp.payload,udp.srcport,pn_rt.cycle_counter,ground_truth
2638,Profinet,DCE RPC CONNECT REQUEST,28:63:36:9a:90:b3,28:63:36:a9:de:e6,172.16.106.11,172.16.106.14,0,0,0,0,0,0,0,False,False,False,0,20,379,64,0x3187,0,0,0,0xe0ff,34964,359,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:01:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:96:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:00:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:0f:01:00:00:00:00:fb:00:00:00:fb:00:00:00:fb:00:00:00:00:00:00:00:fb:00:00:00:01:01:00:41:01:00:00:01:55:a5:5c:8c:54:8a:ec:44:a8:8e:b6:c4:55:50:1a:3b:00:01:28:63:36:9a:90:b3:de:a0:00:00:6c:97:11:d1:82:71:00:64:01:0e:00:2a:00:00:00:11:02:58:88:92:00:0b:66:65:73:74:6f:2d:73:70:73:2d:31:01:02:00:38:01:00:00:01:00:01:88:92:00:00:00:02:00:28:80:04:00:20:00:02:00:01:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:00:00:01:00:02:03:e8:00:00:01:02:00:38:01:00:00:02:00:02:88:92:00:00:00:02:00:28:ff:ff:00:20:00:02:00:01:00:00:ff:ff:ff:ff:00:03:00:03:c0:00:00:00:00:00:00:00:00:01:00:00:00:00:00:01:00:02:03:e8:00:00:00:00:01:04:00:20:01:00:00:01:00:00:00:00:00:02:00:00:a7:c4:00:00:00:01:03:e8:10:00:00:01:00:02:00:02:00:01:01:01:01:03:00:16:01:00:00:01:88:92:00:00:00:00:00:01:00:03:00:04:01:00:c0:00:a0:00,53428,0,0
2642,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19456,0
2643,Profinet,DCE RPC CONNECT RESPONSE,ac:64:17:03:4f:c5,28:63:36:9a:90:b3,172.16.106.13,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,218,64,0xad48,0,0,0,0x9a93,53428,198,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:65:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:09:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:6e:00:00:00:00:00:00:00:00:00:5a:00:00:00:66:01:00:00:00:00:00:00:5a:00:00:00:81:01:00:1e:01:00:00:01:9d:fa:8d:bb:1f:d6:8a:4c:a0:31:7a:77:0c:d7:6c:8f:00:01:ac:64:17:03:4f:c5:88:92:81:02:00:08:01:00:00:01:00:01:80:03:81:02:00:08:01:00:00:02:00:02:80:02:81:03:00:08:01:00:00:01:00:80:01:00:81:06:00:10:01:00:00:0b:66:65:73:74:6f:2d:73:70:73:2d:33:00,49747,0,0
2646,0,0,ac:64:17:03:4f:c5,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512,0
2649,0,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45088,0
2650,Profinet,DCE RPC CONTROL REQUEST,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,172.16.106.11,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x7112,0,0,0,0xdc32,49747,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:65:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:09:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:9d:fa:8d:bb:1f:d6:8a:4c:a0:31:7a:77:0c:d7:6c:8f:00:01:00:00:00:01:00:00,53428,0,0
2652,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19520,0
2655,0,0,ac:64:17:03:4f:c5,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4576,0
2658,0,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45152,0
2659,Profinet,PTCP DELAY REQUEST,28:63:36:a9:ac:ec,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,Profinet,DCE RPC CONTROL RESPONSE,ac:64:17:03:4f:c5,28:63:36:9a:90:b3,172.16.106.13,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0xf8db,0,0,0,0x9229,53428,140,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:14:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:65:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:09:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:00:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:81:10:00:1c:01:00:00:00:9d:fa:8d:bb:1f:d6:8a:4c:a0:31:7a:77:0c:d7:6c:8f:00:01:00:00:00:08:00:00,49747,0,0
2662,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19584,0
2663,Profinet,DCE RPC CONTROL REQUEST,ac:64:17:03:4f:c5,28:63:36:9a:90:b3,172.16.106.13,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x3afd,0,0,0,0xe640,34964,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:0e:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:27:fc:ca:1a:00:00:10:10:b0:e9:ac:64:17:03:4f:c5:00:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:48:00:00:00:20:00:00:00:48:00:00:00:00:00:00:00:20:00:00:00:01:12:00:1c:01:00:00:00:9d:fa:8d:bb:1f:d6:8a:4c:a0:31:7a:77:0c:d7:6c:8f:00:01:00:00:00:02:00:00,54485,0,0
2669,Profinet,DCE RPC CONTROL RESPONSE,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,172.16.106.11,172.16.106.13,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x2e74,0,0,0,0x7c12,54485,140,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:0e:00:2a:02:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:27:fc:ca:1a:00:00:10:10:b0:e9:ac:64:17:03:4f:c5:09:00:00:00:01:00:00:00:00:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:00:00:00:00:20:00:00:00:48:00:00:00:00:00:00:00:20:00:00:00:81:12:00:1c:01:00:00:00:9d:fa:8d:bb:1f:d6:8a:4c:a0:31:7a:77:0c:d7:6c:8f:00:01:00:00:00:08:00:00,51130,0,0
2672,0,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48800,0
2673,Profinet,DCE RPC CONNECT RESPONSE,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,198,64,0x4de2,0,0,0,0xf101,53428,178,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:cb:c3:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:01:00:00:00:00:46:00:00:00:a9:01:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:01:54:e3:b0:00:55:b1:88:92:81:02:00:08:01:00:00:01:00:01:80:01:81:02:00:08:01:00:00:02:00:02:80:20:81:03:00:08:01:00:00:01:00:02:01:00,49152,0,0
2674,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19648,0
2681,0,0,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45280,0
2682,Profinet,DCE RPC CONTROL REQUEST,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,172.16.106.11,172.16.106.24,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4c97,0,0,0,0xb9b9,49152,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:cb:c3:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:01:00:00:00:01:00:00,53428,0,0
2684,0,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48864,0
2685,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19712,0
2692,0,0,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45344,0
2694,0,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48928,0
2695,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19776,0
2700,Profinet,0,28:63:36:a9:ac:eb,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49920,0
2703,0,0,28:63:36:9a:90:b3,54:e3:b0:00:55:b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45408,0
2704,0,0,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9920,0
2706,0,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48992,0
2707,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19840,0
2712,Profinet,0,28:63:36:a9:ac:eb,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49984,0
2716,0,0,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9984,0
2717,Profinet,DCE RPC CONNECT RESPONSE,28:63:36:a9:ac:eb,28:63:36:9a:90:b3,172.16.106.12,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,198,30,0x6fd4,0,0,0,0x436e,53428,178,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:01:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:30:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:06:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:00:00:00:00:00:46:00:00:00:2f:01:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:96:9c:56:37:4d:90:cc:4e:9f:1b:68:8f:3d:d1:0d:89:00:01:28:63:36:a9:ac:eb:88:92:81:02:00:08:01:00:00:01:00:01:80:02:81:02:00:08:01:00:00:02:00:02:80:e1:81:03:00:08:01:00:00:01:00:81:01:00,49154,0,0
2719,0,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49056,0
2720,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19904,0
2721,Profinet,DCE RPC CONTROL RESPONSE,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,172.16.106.24,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x4e07,0,0,0,0x51af,53428,140,04:02:28:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:02:00:02:00:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:cb:c3:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:01:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:01:00:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:81:10:00:1c:01:00:00:00:64:3d:32:87:c5:6f:c9:4d:b2:5d:bd:0b:4a:92:4e:cd:00:01:00:00:00:08:00:00,49152,0,0
2722,Profinet,DCE RPC CONNECT RESPONSE,28:63:36:a9:de:e6,28:63:36:9a:90:b3,172.16.106.14,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,198,30,0x6fe4,0,0,0,0x7647,53428,178,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:01:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:96:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:07:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:00:00:00:00:00:46:00:00:00:fb:00:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:55:a5:5c:8c:54:8a:ec:44:a8:8e:b6:c4:55:50:1a:3b:00:01:28:63:36:a9:de:e6:88:92:81:02:00:08:01:00:00:01:00:01:80:04:81:02:00:08:01:00:00:02:00:02:80:e1:81:03:00:08:01:00:00:01:00:81:01:00,49154,0,0
2727,0,0,28:63:36:a9:ac:eb,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50048,0
2729,Profinet,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45536,0
2731,0,0,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10048,0
2733,0,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49120,0
2734,Profinet,0,28:63:36:9a:90:b3,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45568,0
2735,Profinet,0,00:60:34:12:ab:7f,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19968,0
2736,Profinet,DCE RPC CONNECT RESPONSE,00:a0:45:9b:55:d9,28:63:36:9a:90:b3,172.16.106.21,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,198,255,0x8ee5,0,0,0,0x0000,53428,178,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:10:00:00:b0:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:68:c2:e0:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:0a:00:00:00:01:00:00:00:00:00:00:00:00:00:ff:ff:ff:ff:5a:00:00:00:00:00:00:00:00:00:46:00:00:00:8b:01:00:00:00:00:00:00:46:00:00:00:81:01:00:1e:01:00:00:01:e7:13:96:f9:ef:23:d8:48:8a:bd:bf:de:9c:b5:d3:b0:00:01:00:a0:45:9b:55:d9:88:92:81:02:00:08:01:00:00:01:00:01:80:00:81:02:00:08:01:00:00:02:00:02:80:01:81:03:00:08:01:00:00:01:00:01:01:00,49344,0,0
2740,Profinet,DCE RPC CONTROL REQUEST,28:63:36:9a:90:b3,28:63:36:a9:ac:eb,172.16.106.11,172.16.106.12,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x0265,0,0,0,0x26c8,49154,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:01:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:30:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:06:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:96:9c:56:37:4d:90:cc:4e:9f:1b:68:8f:3d:d1:0d:89:00:01:00:00:00:01:00:00,53428,0,0
2742,0,0,28:63:36:a9:ac:eb,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50112,0
2743,0,0,00:a0:45:9b:55:d9,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40593,0
2745,Profinet,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45600,0
2748,0,0,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10112,0
2750,Profinet,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49184,0
2751,Profinet,0,28:63:36:9a:90:b3,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45632,0
2752,0,0,28:63:36:9a:90:b3,28:63:36:a9:de:e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45632,0
2757,Profinet,DCE RPC CONTROL REQUEST,28:63:36:9a:90:b3,28:63:36:a9:de:e6,172.16.106.11,172.16.106.14,0,0,0,0,0,0,0,False,False,False,0,20,160,64,0x820b,0,0,0,0x579e,49154,140,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:01:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:96:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:07:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:20:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:01:10:00:1c:01:00:00:00:55:a5:5c:8c:54:8a:ec:44:a8:8e:b6:c4:55:50:1a:3b:00:01:00:00:00:01:00:00,53428,0,0
2760,0,0,00:a0:45:9b:55:d9,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40657,0
2761,Profinet,PTCP DELAY REQUEST,ac:64:17:03:4f:c8,01:80:c2:00:00:0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,Profinet,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45664,0
2765,Profinet,DCE RPC WRITE REQUEST,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,172.16.106.11,172.16.106.21,0,0,0,0,0,0,0,False,False,False,0,20,198,64,0xc854,0,0,0,0x06b0,49344,178,04:00:20:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:01:10:00:00:b0:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:68:c2:e0:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:0a:00:00:00:01:00:00:00:01:00:00:00:03:00:ff:ff:ff:ff:5a:00:00:00:00:00:46:00:00:00:46:00:00:00:46:00:00:00:00:00:00:00:46:00:00:00:00:08:00:3c:01:00:00:00:e7:13:96:f9:ef:23:d8:48:8a:bd:bf:de:9c:b5:d3:b0:00:00:00:00:00:00:00:01:00:00:7e:ff:00:00:00:06:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:00:01:00:01:01:01,53428,0,0
2766,0,0,28:63:36:a9:de:e6,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10176,0
2768,Profinet,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49248,0
2769,Profinet,0,28:63:36:9a:90:b3,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45696,0
2771,0,0,28:63:36:9a:90:b3,00:a0:45:9b:55:d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45696,0
2778,0,0,00:a0:45:9b:55:d9,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40721,0
2780,Profinet,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45728,0
2784,Profinet,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49312,0
2785,Profinet,0,28:63:36:9a:90:b3,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45760,0
2794,0,0,00:a0:45:9b:55:d9,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40785,0
2796,Profinet,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45792,0
2800,Profinet,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49376,0
2801,Profinet,0,28:63:36:9a:90:b3,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45824,0
2810,0,0,00:a0:45:9b:55:d9,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40849,0
2812,Profinet,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45856,0
2816,Profinet,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49440,0
2817,Profinet,0,28:63:36:9a:90:b3,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45888,0
2826,0,0,00:a0:45:9b:55:d9,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40913,0
2828,Profinet,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45920,0
2832,Profinet,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49504,0
2833,Profinet,0,28:63:36:9a:90:b3,28:63:36:a9:ac:eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45952,0
2842,0,0,00:a0:45:9b:55:d9,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40977,0
2844,Profinet,0,28:63:36:9a:90:b3,ac:64:17:03:4f:c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45984,0
2847,Profinet,DCE RPC CONTROL RESPONSE,28:63:36:a9:ac:eb,28:63:36:9a:90:b3,172.16.106.12,172.16.106.11,0,0,0,0,0,0,0,False,False,False,0,20,160,30,0x6ff9,0,0,0,0xdcbe,53428,140,04:02:0a:00:10:00:00:00:00:00:a0:de:97:6c:d1:11:82:71:00:64:01:01:00:2a:01:00:a0:de:97:6c:d1:11:82:71:00:a0:24:42:df:7d:30:c4:ef:16:00:00:10:10:8d:0e:28:63:36:9a:90:b3:06:00:00:00:01:00:00:00:01:00:00:00:04:00:ff:ff:ff:ff:34:00:00:00:00:00:00:00:00:00:20:00:00:00:20:00:00:00:00:00:00:00:20:00:00:00:81:10:00:1c:01:00:00:00:96:9c:56:37:4d:90:cc:4e:9f:1b:68:8f:3d:d1:0d:89:00:01:00:00:00:08:00:00,49154,0,0
2849,Profinet,0,54:e3:b0:00:55:b1,28:63:36:9a:90:b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49568,0
